ID Region,Region,ID Comuna,Comuna,ID Year,Year,ID Level 1,Level 1,ID Level 2,Level 2,Output

"13,Region Metropolitana Santiago,212,Peñalolén,2006,2006,R,""Arts, entertainment and recreation"",91,""Libraries, archives, museums and other cultural activities"",1893964.75"
"13,Region Metropolitana Santiago,212,Peñalolén,2007,2007,R,""Arts, entertainment and recreation"",91,""Libraries, archives, museums and other cultural activities"",2300168.25"
"13,Region Metropolitana Santiago,212,Peñalolén,2008,2008,R,""Arts, entertainment and recreation"",91,""Libraries, archives, museums and other cultural activities"",1002049.5625"
"13,Region Metropolitana Santiago,221,Pirque,2006,2006,R,""Arts, entertainment and recreation"",91,""Libraries, archives, museums and other cultural activities"",551741.6875"
"13,Region Metropolitana Santiago,221,Pirque,2007,2007,R,""Arts, entertainment and recreation"",91,""Libraries, archives, museums and other cultural activities"",128332.1953125"
"13,Region Metropolitana Santiago,221,Pirque,2012,2012,R,""Arts, entertainment and recreation"",91,""Libraries, archives, museums and other cultural activities"",6589556.5"
"13,Region Metropolitana Santiago,228,Providencia,2005,2005,R,""Arts, entertainment and recreation"",91,""Libraries, archives, museums and other cultural activities"",812118301.0"
"13,Region Metropolitana Santiago,228,Providencia,2006,2006,R,""Arts, entertainment and recreation"",91,""Libraries, archives, museums and other cultural activities"",940075033.375"
"13,Region Metropolitana Santiago,228,Providencia,2007,2007,R,""Arts, entertainment and recreation"",91,""Libraries, archives, museums and other cultural activities"",1093604405.5"
"13,Region Metropolitana Santiago,228,Providencia,2008,2008,R,""Arts, entertainment and recreation"",91,""Libraries, archives, museums and other cultural activities"",1315058405.5"
"13,Region Metropolitana Santiago,228,Providencia,2009,2009,R,""Arts, entertainment and recreation"",91,""Libraries, archives, museums and other cultural activities"",1732052425.0"
"13,Region Metropolitana Santiago,228,Providencia,2010,2010,R,""Arts, entertainment and recreation"",91,""Libraries, archives, museums and other cultural activities"",1594634896.5"
"13,Region Metropolitana Santiago,228,Providencia,2011,2011,R,""Arts, entertainment and recreation"",91,""Libraries, archives, museums and other cultural activities"",1648039083.0"
"13,Region Metropolitana Santiago,228,Providencia,2012,2012,R,""Arts, entertainment and recreation"",91,""Libraries, archives, museums and other cultural activities"",1713385112.0"
"13,Region Metropolitana Santiago,228,Providencia,2013,2013,R,""Arts, entertainment and recreation"",91,""Libraries, archives, museums and other cultural activities"",1796208314.007813"
"13,Region Metropolitana Santiago,228,Providencia,2014,2014,R,""Arts, entertainment and recreation"",91,""Libraries, archives, museums and other cultural activities"",2346622001.0"
